time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,-1.38449431482,1.6796329784,18.6062714994,0.259497542775,0.0770847051917,0.0,-1.43816769561,2.62413539565,5.02892231551,0.106693977987,-0.0178993637736,0.0,419.85674120004074,421.2139350780152,420.4034729012598,419.82779298186813
2.940000000000002,-1.47218307876,1.84155431893,18.9073708541,0.265672210869,0.0767099269269,0.0,-1.48474269684,2.77367923162,5.00746408188,0.0940121536435,0.0103907206184,0.0,433.7478040062957,436.1176760554526,435.2443753054724,434.1908919699773
3.000000000000002,-1.56273342897,2.01276207734,19.2079759901,0.271179116979,0.0770090878722,0.0,-1.53364243023,2.93359227601,5.01230659708,0.0869032941526,-0.00893714854014,0.0,444.7015740928355,443.1152016258872,444.63827948223377,444.0624711297599
3.0600000000000023,-1.65635571506,2.1941087648,19.5105024049,0.276410793009,0.0766680650802,0.0,-1.58703349126,3.11156785705,5.07123038853,0.0877705520723,0.00013722055958,0.0,461.133398886572,461.84988406923924,463.2678852177754,463.3420372951995
3.1200000000000023,-1.75286936861,2.38511033694,19.8126419141,0.28143762399,0.0768621333107,0.0,-1.63012372627,3.25548846168,5.00008029068,0.0742924833598,0.0088034716659,0.0,420.0388866578227,420.78988174812457,421.8208552825777,420.66117574730373
3.1800000000000024,-1.85210221841,2.58525761274,20.11205511,0.285645262826,0.0773226729488,0.0,-1.67768660329,3.41630648627,4.9800941189,0.0601306367333,0.00531878896989,0.0,438.03611670174183,437.74606591972423,439.2518078604253,438.0793368495129
3.2400000000000024,-1.9540664711,2.79461403709,20.408592518,0.288971594057,0.0779567526374,0.0,-1.72118986631,3.56242997003,4.90453657627,0.0438510621219,0.0194114030772,0.0,419.33743352716596,420.560006111541,420.4723246245538,419.0615127675777
3.3000000000000025,-2.05883514255,3.0134110674,20.702760225,0.291809227913,0.0792873606381,0.0,-1.77120952677,3.73084150181,4.90073751433,0.0534152179439,0.0272013665791,0.0,443.59011686238415,444.2294995237058,443.9283199799611,444.71390360020547
3.3600000000000025,-2.16663665635,3.24234678138,20.9967138669,0.294970168243,0.0808766303994,0.0,-1.82231493218,3.90041069708,4.89737050025,0.0511753324891,0.0250213576093,0.0,445.111630704338,444.93330069418835,445.04038733562595,444.8587817995078
3.4200000000000026,-2.27793858605,3.48292254708,21.2951745823,0.298125213616,0.0824936294721,0.0,-1.88785271917,4.11864364783,5.05011670377,0.0552614674788,0.0305518438099,0.0,493.78128889113646,494.1892634405045,495.0877373983131,495.38982518740494
3.4800000000000026,-2.39302051546,3.73594340906,21.6005358567,0.300924158893,0.0839503015091,0.0,-1.94834017752,4.3153187499,5.12776336268,0.0176309382275,0.00717920261151,0.0,475.36928260444853,473.5745796235491,475.46786484780677,472.5765239137554
3.5400000000000027,-2.51167508425,4.00047757748,21.9095698328,0.302031151559,0.0843846290931,0.0,-2.00683155413,4.50225043932,5.17281873284,0.0200393143888,0.00735771237425,0.0,464.78240708217675,464.79628561667477,466.385101784545,466.5731316369403
3.6000000000000028,-2.6334011054,4.27462599189,22.2162116438,0.302871859719,0.0845904019021,0.0,-2.05078870891,4.6360499327,5.04898083694,-0.00214353244391,-0.00588979707485,0.0,411.2529374128548,410.0775003899406,410.1684621533336,408.19307154686425
3.660000000000003,-2.75804613804,4.55774146033,22.5185252484,0.302673620307,0.0841883598946,0.0,-2.10402992247,4.80087761431,5.02802970172,-0.00573239322112,-0.00837399070001,0.0,445.08837348493785,444.8850774760737,444.12084288179034,443.82638434317624
3.720000000000003,-2.88580975182,4.85043902107,22.8187446868,0.302836529062,0.0837961905932,0.0,-2.15475268809,4.95550368439,4.97933154667,0.0157612714019,-0.00309278849734,0.0,435.2869479516287,435.7288881035101,434.4003033287771,436.19935056171016
3.780000000000003,-3.01668093784,5.1526042404,23.1167680161,0.303612135153,0.0831350523945,0.0,-2.20761097574,5.11649455758,4.95465375822,0.00655096223818,-0.0357678235605,0.0,444.99218338745226,442.30873902950236,443.57258316658164,442.81528419417066
3.840000000000003,-3.15084625485,5.46488019761,23.4148534402,0.303884496002,0.0809253665646,0.0,-2.26436652179,5.2923962015,4.98116902657,0.000177348303215,-0.0390372135659,0.0,459.84356587101126,459.5838719241235,461.2565845434358,460.7527762032993
3.900000000000003,-3.28844153064,5.78788646494,23.7152293073,0.303808349355,0.0792900729915,0.0,-2.32195039937,5.47408570858,5.03088293905,-0.0043317191959,-0.0104863303501,0.0,467.683169821394,469.9018781660055,468.3234506580671,467.97254930560877
3.960000000000003,-3.429142648,6.12050129162,24.0146299936,0.303547716255,0.078777811189,0.0,-2.36809668413,5.61288652135,4.94940728984,-0.00436822901467,-0.00490039436849,0.0,426.39715204190145,426.8743270595833,425.81540836857755,425.81236452641866
4.020000000000002,-3.57319047621,6.46358085628,24.3161431222,0.303072765317,0.0784157698629,0.0,-2.43340316365,5.82246130482,5.09995963461,-0.0161724867725,-0.00840366651274,0.0,500.4572896459938,500.2022868150985,499.4242461679382,498.5624742281311
4.080000000000001,-3.72053596589,6.81681683106,24.6191699809,0.302165513725,0.0784212616605,0.0,-2.47816230434,5.95185226264,5.00134603617,-0.0130965399104,0.0131951837495,0.0,420.9644579102858,422.82984609935016,422.1361942271483,422.4017024574262
4.14,-3.87097433803,7.17925059931,24.9211075625,0.301140013687,0.0788387331091,0.0,-2.5364979133,6.12873213171,5.06269776764,-0.0266012048599,-0.0100016298858,0.0,473.9862284348324,472.1996737628588,475.2635095349677,474.22715447077
4.199999999999998,-4.02495928789,7.55235423403,25.2271759155,0.299572914157,0.078212945542,0.0,-2.59625754283,6.30741554859,5.1390078104,-0.0251697685845,-0.0113001769127,0.0,480.00199617657773,479.90355218363726,479.1855629485693,479.29430894218325
4.259999999999997,-4.18206449243,7.93435605356,25.5322178933,0.298116545752,0.0772742637895,0.0,-2.64060628905,6.42573458928,5.02959997895,-0.0225368698377,-0.0261777157075,0.0,420.22951513697757,418.9375754956613,420.1398473190163,420.36801344570296
4.319999999999996,-4.34178283973,8.32322356743,25.830202386,0.29718716398,0.0760981685077,0.0,-2.68333658982,6.53633158682,4.90385076705,-0.00419849536131,-0.00892954515949,0.0,411.91847392089807,413.4413605486702,412.226069002754,413.8438997466617
4.379999999999995,-4.50433303796,8.71971039581,26.1240834352,0.297207651255,0.0755822957426,0.0,-2.73498843961,6.67956707494,4.8920806835,0.00815106386893,-0.00794265173275,0.0,449.680567845876,449.7606465214385,450.6170225337826,451.6144790607469
